collection_name,catalog_url
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-meghalaya
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-mizoram
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-nagaland
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-odisha
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-puducherry
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-punjab
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-rajasthan
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-sikkim
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-tamil-nadu
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-telangana
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-tripura
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-uttar-pradesh
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-uttarakhand
Item-wise HMIS report at District level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-west-bengal
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-andaman-and-nicobar-islands
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-andhra-pradesh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-arunachal-pradesh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-assam
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-bihar
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-chandigarh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-chhattisgarh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-dadra-and-nagar-haveli
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-daman-and-diu
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-delhi
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-goa
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-gujarat
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-haryana
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-himachal-pradesh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-jammu-and-kashmir
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-jharkhand
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-karnataka
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-kerala
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-lakshadweep
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-madhya-pradesh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-maharashtra
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-manipur
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-meghalaya
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-mizoram
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-nagaland
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-odisha
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-puducherry
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-punjab
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-rajasthan
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-sikkim
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-tamil-nadu
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-telangana
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-tripura
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-uttar-pradesh
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-uttarakhand
Item-wise HMIS report at District level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-at-district-level-of-west-bengal
Item-wise HMIS report at State level (for),https://data.gov.in/catalog/item-wise-monthly-hmis-report-of-all-india-across-states
Item-wise HMIS report at State level (upto),https://data.gov.in/catalog/item-wise-monthly-hmis-report-of-all-india-across-states
Item-wise report (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chandigarh
Item-wise report (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-dadra-and-nagar-haveli
Item-wise report (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-lakshadweep
Item-wise report (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chandigarh
Item-wise report (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-dadra-and-nagar-haveli
Item-wise report (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-lakshadweep
Item-wise report for Agar Malwa (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Agar Malwa (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Aizawl East (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Aizawl East (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Aizawl West (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Aizawl West (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for Alappuzha (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Alappuzha (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Alipurduar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Alipurduar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Ambedkar Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Ambedkar Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Amritsar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Amritsar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for Ashok Nagar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Ashok Nagar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for Aurangabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Aurangabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Aurangabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Aurangabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for BHADRADRI KOTHAGUDEM (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for BHADRADRI KOTHAGUDEM (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Baloda Bazar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Baloda Bazar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for Banas Kantha (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Banas Kantha (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Bangalore Rural (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for Bangalore Rural (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for Bangalore Urban (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for Bangalore Urban (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
